time,hex,callsign,latitude,longitude,no_position,altitude,squawk,speed,track
2021-01-09 07:39:56Z.472,0x8a030b,SJY182,0,0,P,10825,3327,287,41
2021-01-09 07:39:57Z.742,0x8a030b,SJY182,0,0,P,10825,3327,286,39
2021-01-09 07:39:57Z.870,0x8a030b,SJY182,-5.98874,106.56273,P,10825,3327,286,39
2021-01-09 07:39:58Z.250,0x8a030b,SJY182,0,0,P,10825,3327,287,41
2021-01-09 07:39:58Z.480,0x8a030b,SJY182,-5.98811,106.56322,P,10850,3327,286,39
2021-01-09 07:39:58Z.872,0x8a030b,SJY182,-5.98811,106.56322,P,10850,3327,286,39
2021-01-09 07:39:58Z.952,0x8a030b,SJY182,0,0,P,10850,3327,287,37
2021-01-09 07:39:58Z.984,0x8a030b,SJY182,-5.98769,106.56355,P,10850,3327,286,39
2021-01-09 07:39:59Z.264,0x8a030b,SJY182,0,0,P,10850,3327,287,37
2021-01-09 07:39:59Z.482,0x8a030b,SJY182,0,0,P,10850,3327,287,37
2021-01-09 07:39:59Z.568,0x8a030b,SJY182,0,0,P,10850,3327,287,35
2021-01-09 07:40:00Z.326,0x8a030b,SJY182,0,0,N,10825,3327,287,35
2021-01-09 07:40:00Z.520,0x8a030b,SJY182,-5.98659,106.56431,P,10875,3327,287,37
2021-01-09 07:40:00Z.750,0x8a030b,SJY182,-5.98553,106.56496,P,10875,3327,287,35
2021-01-09 07:40:01Z.784,0x8a030b,SJY182,-5.98553,106.56496,P,10875,3327,287,33
2021-01-09 07:40:02Z.264,0x8a030b,SJY182,0,0,P,10900,3327,287,30
2021-01-09 07:40:02Z.278,0x8a030b,SJY182,-5.98438,106.56558,P,10900,3327,287,33
2021-01-09 07:40:02Z.692,0x8a030b,SJY182,-5.98438,106.56558,P,10900,3327,287,30
2021-01-09 07:40:02Z.716,0x8a030b,SJY182,-5.98389,106.56585,P,10900,3327,287,30
2021-01-09 07:40:02Z.782,0x8a030b,SJY182,-5.98438,106.56558,P,10900,3327,287,30
2021-01-09 07:40:02Z.824,0x8a030b,SJY182,-5.98331,106.56615,P,10900,3327,287,30
2021-01-09 07:40:03Z.222,0x8a030b,SJY182,-5.98331,106.56615,P,10900,3327,287,27
2021-01-09 07:40:04Z.372,0x8a030b,SJY182,-5.98196,106.56672,P,10900,3327,287,27
2021-01-09 07:40:04Z.446,0x8a030b,SJY182,0,0,P,10900,3327,287,27
2021-01-09 07:40:04Z.528,0x8a030b,SJY182,-5.98096,106.56705,P,10900,3327,287,19
2021-01-09 07:40:04Z.592,0x8a030b,SJY182,0,0,P,10900,3327,287,23
2021-01-09 07:40:05Z.086,0x8a030b,SJY182,0,0,P,10900,3327,287,23
2021-01-09 07:40:05Z.124,0x8a030b,SJY182,-5.98096,106.56705,P,10900,3327,287,23
2021-01-09 07:40:05Z.152,0x8a030b,SJY182,0,0,P,10900,3327,287,19
2021-01-09 07:40:05Z.652,0x8a030b,SJY182,-5.97954,106.56743,P,10900,3327,287,23
2021-01-09 07:40:05Z.692,0x8a030b,SJY182,0,0,P,10900,3327,287,15
2021-01-09 07:40:06Z.224,0x8a030b,SJY182,-5.97954,106.56743,P,10900,3327,287,15
2021-01-09 07:40:06Z.282,0x8a030b,SJY182,0,0,P,10900,3327,287,23
2021-01-09 07:40:07Z.664,0x8a030b,SJY182,0,0,P,10825,3327,287,11
2021-01-09 07:40:08Z.084,0x8a030b,SJY182,-5.97688,106.5678,P,10775,3327,287,11
2021-01-09 07:40:08Z.264,0x8a030b,SJY182,-5.97605,106.56781,P,10725,3327,287,6
2021-01-09 07:40:08Z.268,0x8a030b,SJY182,0,0,P,10750,3327,287,6
2021-01-09 07:40:08Z.450,0x8a030b,SJY182,0,0,P,10725,3327,287,6
2021-01-09 07:40:08Z.598,0x8a030b,SJY182,0,0,P,10750,3327,287,6
2021-01-09 07:40:09Z.754,0x8a030b,SJY182,-5.97542,106.56785,P,10650,3327,287,6
2021-01-09 07:40:09Z.844,0x8a030b,SJY182,-5.97542,106.56785,P,10650,3327,287,15
2021-01-09 07:40:09Z.986,0x8a030b,SJY182,0,0,P,10450,3327,282,357
2021-01-09 07:40:10Z.342,0x8a030b,SJY182,0,0,P,10500,3327,282,357
2021-01-09 07:40:11Z.174,0x8a030b,SJY182,0,0,P,10175,3327,276,353
2021-01-09 07:40:11Z.230,0x8a030b,SJY182,0,0,P,10150,3327,276,353
2021-01-09 07:40:11Z.450,0x8a030b,SJY182,0,0,P,10375,3327,276,353
2021-01-09 07:40:11Z.696,0x8a030b,SJY182,0,0,P,10175,3327,276,353
2021-01-09 07:40:11Z.738,0x8a030b,SJY182,0,0,N,10175,3327,287,35
2021-01-09 07:40:11Z.792,0x8a030b,SJY182,0,0,P,10150,3327,276,353
2021-01-09 07:40:12Z.214,0x8a030b,SJY182,0,0,P,10150,3327,276,353
2021-01-09 07:40:14Z.022,0x8a030b,SJY182,0,0,P,9400,3327,244,343
2021-01-09 07:40:14Z.134,0x8a030b,SJY182,0,0,P,9150,3327,244,343
2021-01-09 07:40:14Z.202,0x8a030b,SJY182,-5.97009,106.56686,P,9525,3327,256,345
2021-01-09 07:40:14Z.262,0x8a030b,SJY182,-5.96906,106.56654,P,9125,3327,244,343
2021-01-09 07:40:14Z.466,0x8a030b,SJY182,0,0,P,9150,3327,244,343
2021-01-09 07:40:14Z.586,0x8a030b,SJY182,-5.96869,106.56641,P,8950,3327,224,339
2021-01-09 07:40:14Z.666,0x8a030b,SJY182,0,0,P,9125,3327,244,343
2021-01-09 07:40:14Z.676,0x8a030b,SJY182,0,0,P,9125,3327,244,343
2021-01-09 07:40:15Z.068,0x8a030b,SJY182,0,0,P,8950,3327,224,339
2021-01-09 07:40:15Z.828,0x8a030b,SJY182,0,0,P,8625,3327,192,338
2021-01-09 07:40:16Z.286,0x8a030b,SJY182,0,0,P,8050,3327,164,341
2021-01-09 07:40:16Z.726,0x8a030b,SJY182,-5.9673,106.56601,P,8125,3327,192,338
2021-01-09 07:40:16Z.952,0x8a030b,SJY182,0,0,P,7650,3327,164,341
2021-01-09 07:40:17Z.146,0x8a030b,SJY182,0,0,P,7625,3327,164,341
2021-01-09 07:40:17Z.202,0x8a030b,SJY182,-5.9666,106.56577,P,7650,3327,164,341
2021-01-09 07:40:17Z.278,0x8a030b,SJY182,0,0,P,7525,3327,164,341
2021-01-09 07:40:17Z.652,0x8a030b,SJY182,0,0,P,7625,3327,164,341
2021-01-09 07:40:17Z.764,0x8a030b,SJY182,0,0,P,7525,3327,149,346
2021-01-09 07:40:18Z.172,0x8a030b,SJY182,0,0,P,7650,3327,149,346
2021-01-09 07:40:19Z.006,0x8a030b,SJY182,0,0,P,6450,3327,126,359
2021-01-09 07:40:19Z.174,0x8a030b,SJY182,0,0,P,6325,3327,126,359
2021-01-09 07:40:19Z.786,0x8a030b,SJY182,0,0,P,6400,3327,126,359
2021-01-09 07:40:20Z.034,0x8a030b,SJY182,0,0,P,5650,3327,115,11
2021-01-09 07:40:20Z.036,0x8a030b,SJY182,0,0,P,5650,3327,115,11
2021-01-09 07:40:20Z.428,0x8a030b,SJY182,0,0,P,5650,3327,115,11
2021-01-09 07:40:20Z.610,0x8a030b,SJY182,0,0,P,6075,3327,126,359
2021-01-09 07:40:20Z.992,0x8a030b,SJY182,-5.96452,106.56599,P,5400,3327,115,11
2021-01-09 07:40:21Z.082,0x8a030b,SJY182,0,0,P,4875,3327,116,29
2021-01-09 07:40:22Z.772,0x8a030b,SJY182,0,0,P,4000,3327,115,11
2021-01-09 07:40:23Z.790,0x8a030b,SJY182,0,0,P,3275,3327,173,64
2021-01-09 07:40:23Z.794,0x8a030b,SJY182,0,0,P,3275,3327,133,47
2021-01-09 07:40:23Z.920,0x8a030b,SJY182,0,0,P,3525,3327,173,64
2021-01-09 07:40:24Z.390,0x8a030b,SJY182,-5.96367,106.56857,P,2850,3327,173,64
2021-01-09 07:40:24Z.686,0x8a030b,SJY182,0,0,P,2325,3327,173,64
2021-01-09 07:40:26Z.054,0x8a030b,SJY182,0,0,P,1400,3327,307,87
2021-01-09 07:40:26Z.182,0x8a030b,SJY182,0,0,P,1200,3327,307,87
2021-01-09 07:40:26Z.218,0x8a030b,SJY182,0,0,P,1325,3327,307,87
2021-01-09 07:40:26Z.230,0x8a030b,SJY182,0,0,P,1850,3327,252,79
2021-01-09 07:40:26Z.390,0x8a030b,SJY182,0,0,P,1175,3327,307,87
2021-01-09 07:40:26Z.512,0x8a030b,SJY182,0,0,P,1850,3327,252,79
2021-01-09 07:40:26Z.760,0x8a030b,SJY182,0,0,P,1175,3327,307,87
2021-01-09 07:40:26Z.870,0x8a030b,SJY182,0,0,P,750,3327,358,93
2021-01-09 07:40:26Z.898,0x8a030b,SJY182,0,0,P,750,3327,307,87
2021-01-09 07:40:27Z.752,0x8a030b,SJY182,-5.96395,106.57453,P,250,3327,358,93
